nama_produk,jenis_produk,harga_retail,harga_diskon,rating
Designwallas Festive Pack (Set of 2) Notebook Hard Bound,"[""Pens & Stationery >> Office Supplies >> Designwallas Office Supplies""]",590.0,590.0,1.0
Favourite BikerZ FBZ 6455 110 dB Vehicle Horn,"[""Automotive >> Accessories & Spare parts >> Spares & Performance Parts >> Car Spare Parts >> Vehicle Horns""]",788.0,499.0,5.0
Ornate 7 W LED Bulb,"[""Kitchen & Dining >> Lighting >> Bulbs >> Ornate Bulbs""]",375.0,209.0,5.0
Klick Women's Leggings,"[""Clothing >> Women's Clothing >> Western Wear >> Leggings & Jeggings >> Leggings & Jeggings >> Klick Leggings & Jeggings""]",999.0,399.0,1.0
Favourite BikerZ FBZ 6480 110 dB Vehicle Horn,"[""Automotive >> Accessories & Spare parts >> Spares & Performance Parts >> Car Spare Parts >> Vehicle Horns""]",788.0,499.0,5.0
Status Quo Solid Casual Men's Sweater,"[""Clothing >> Men's Clothing >> Winter & Seasonal Wear >> Sweaters >> Status Quo Sweaters""]",1599.0,799.0,4.1
Peter England Striped Round Neck Casual Men's Sweater,"[""Clothing >> Men's Clothing >> Winter & Seasonal Wear >> Sweaters >> Peter England Sweaters""]",1599.0,799.0,4.0
Durian BID/32625/A/2 Leatherette 2 Seater Sofa,"[""Furniture >> Living Room >> Sofas & Sectionals""]",18800.0,12220.0,1.0
Flora Casual Self Design Women's Kurti,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Kurtas & Kurtis >> Kurtis >> Flora Kurtis""]",999.0,425.0,5.0
HomeTown CIAZ Fabric 3 Seater Sectional,"[""Furniture >> Living Room >> Sofas & Sectionals""]",37900.0,14900.0,4.0
"Estyle Casual, Festive, Wedding Solid Women's Kurti","[""Clothing >> Women's Clothing >> Ethnic Wear >> Kurtas & Kurtis >> Kurtis >> Estyle Kurtis""]",830.0,345.0,4.7
Fab Rajasthan Unique Arts Casual Printed Women's Kurti,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Kurtas & Kurtis >> Kurtis >> Fab Rajasthan Unique Arts Kurtis""]",1099.0,399.0,3.0
Quechua Solid Turtle Neck Casual Men's Sweater,"[""Clothing >> Men's Clothing >> Winter & Seasonal Wear >> Sweaters >> Quechua Sweaters""]",799.0,699.0,3.7
Gmi Casual Solid Women's Kurti,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Kurtas & Kurtis >> Kurtis >> Gmi Kurtis""]",1199.0,499.0,4.0
Durian BID/32625/A/3 Leatherette 3 Seater Sofa,"[""Furniture >> Living Room >> Sofas & Sectionals""]",27200.0,17680.0,1.0
TakeInCart Solid Baseball Cap,"[""Clothing >> Men's Clothing >> Accessories & Combo Sets >> Caps >> TakeInCart Caps""]",1500.0,699.0,5.0
Rubera Alloy Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1500.0,695.0,4.0
Urban Woods White Women Heels,"[""Footwear >> Women's Footwear >> Heels""]",1199.0,599.0,4.5
Voylla Alloy Zircon Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1339.0,525.0,3.0
Duke Striped Casual Men's Sweater,"[""Clothing >> Men's Clothing >> Winter & Seasonal Wear >> Sweaters >> Duke Sweaters""]",1395.0,999.0,3.7
"Estyle Casual, Festive, Wedding Printed Women's Kurti","[""Clothing >> Women's Clothing >> Ethnic Wear >> Kurtas & Kurtis >> Kurtis >> Estyle Kurtis""]",1199.0,395.0,1.0
Life by Shoppers Stop Geometric Print V-neck Casual Men's Reversible Sweater,"[""Clothing >> Men's Clothing >> Winter & Seasonal Wear >> Sweaters >> Life by Shoppers Stop Sweaters""]",1299.0,779.0,5.0
Aadolf Women Heels,"[""Footwear >> Women's Footwear >> Heels""]",1400.0,599.0,3.8
Lotus Safe Sun UV Screen MatteGel - SPF 50 PA+++,"[""Beauty and Personal Care >> Body and Skin Care >> Face Care >> Sunscreen >> Lotus Sunscreen""]",395.0,320.0,4.3
Durian Clinton/A/3 Leather 3 Seater Sofa,"[""Furniture >> Living Room >> Sofas & Sectionals""]",73500.0,47775.0,5.0
Generix Book Cover for ASUS Fonepad 7 2014 FE170CG,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Generix Cases & Covers""]",1499.0,299.0,4.8
Hunny Bunny Solid Girl's Jumpsuit,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dungarees & Jumpsuits >> Jumpsuits >> Hunny Bunny Jumpsuits""]",1520.0,999.0,4.0
"eStyle Casual, Festive Polka Print Women's Kurti","[""Clothing >> Women's Clothing >> Ethnic Wear >> Kurtas & Kurtis >> Kurtis >> eStyle Kurtis""]",990.0,395.0,4.0
Flora Solid Women's Kurti,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Kurtas & Kurtis >> Kurtis >> Flora Kurtis""]",999.0,425.0,4.5
Catwalk Women Heels,"[""Footwear >> Women's Footwear >> Heels""]",2795.0,699.0,2.9
Lotus Sun Block Cream - SPF 30 PA++,"[""Beauty and Personal Care >> Body and Skin Care >> Face Care >> Sunscreen >> Lotus Sunscreen""]",295.0,265.0,5.0
Sebamed Multi Protect Sun Spray - SPF 30 PA+,"[""Beauty and Personal Care >> Body and Skin Care >> Face Care >> Sunscreen >> Sebamed Sunscreen""]",1300.0,1219.0,4.0
Just Herbs Sunnil Jojoba-Grapeseed Moisturising Sun Protection Lotion - SPF 30,"[""Beauty and Personal Care >> Body and Skin Care >> Face Care >> Sunscreen >> Just Herbs Sunscreen""]",395.0,395.0,5.0
Eveready 14 W LED Bulb,"[""Kitchen & Dining >> Lighting >> Bulbs >> Eveready Bulbs""]",899.0,420.0,4.0
MOCC New Horn Set Imported With 18 Tunes 110 dB Vehicle Horn,"[""Automotive >> Accessories & Spare parts >> Spares & Performance Parts >> Car Spare Parts >> Vehicle Horns""]",999.0,280.0,3.5
Jovees Anjeer & Carrot Sunblock (Pack of 2) - SPF 45,"[""Beauty and Personal Care >> Body and Skin Care >> Face Care >> Sunscreen >> Jovees Sunscreen""]",330.0,323.0,5.0
TakeInCart Solid Baseball Cap,"[""Clothing >> Men's Clothing >> Accessories & Combo Sets >> Caps >> TakeInCart Caps""]",1000.0,699.0,5.0
Aveeno Baby Continuous Protection Lotion Sunscreen With Broad Spectrum - SPF 55 PA+,"[""Beauty and Personal Care >> Body and Skin Care >> Face Care >> Sunscreen >> Aveeno Sunscreen""]",1099.0,1099.0,4.0
Catwalk Women Heels,"[""Footwear >> Women's Footwear >> Heels""]",2495.0,699.0,1.5
"Estyle Casual, Festive, Wedding Printed Women's Kurti","[""Clothing >> Women's Clothing >> Ethnic Wear >> Kurtas & Kurtis >> Kurtis >> Estyle Kurtis""]",1599.0,395.0,4.5
Catwalk Women Heels,"[""Footwear >> Women's Footwear >> Heels""]",3495.0,3495.0,3.5
Aroma Magic Cucumber Sun Screen Lotion 2 - SPF 30 PA++,"[""Beauty and Personal Care >> Body and Skin Care >> Face Care >> Sunscreen >> Aroma Magic Sunscreen""]",570.0,558.0,1.0
Lotus Herbals Safe Sun Matte Gel - SPF 50 PA+++,"[""Beauty and Personal Care >> Body and Skin Care >> Face Care >> Sunscreen >> Lotus Sunscreen""]",295.0,275.0,4.0
"Estyle Casual, Festive, Wedding Printed Women's Kurti","[""Clothing >> Women's Clothing >> Ethnic Wear >> Kurtas & Kurtis >> Kurtis >> Estyle Kurtis""]",900.0,395.0,4.3
"Camy Alloy, Metal Jewel Set","[""Jewellery >> Jewellery Sets""]",1360.0,299.0,5.0
Durian Berry Solid Wood 3 Seater Sofa,"[""Furniture >> Living Room >> Sofas & Sectionals""]",48600.0,31590.0,5.0
Catwalk Bellies,"[""Footwear >> Women's Footwear >> Heels""]",2295.0,999.0,3.0
La Roche-Posay Anthelios XL Fluid Dry Touch Gel-Cream - SPF 50 PA+,"[""Beauty and Personal Care >> Body and Skin Care >> Face Care >> Sunscreen >> La Roche-Posay Sunscreen""]",1400.0,1344.0,3.8
Infiniti 9 W LED Warm White B22 Bulb,"[""Kitchen & Dining >> Lighting >> Bulbs >> Infiniti Bulbs""]",898.0,898.0,5.0
Catwalk Women Heels,"[""Footwear >> Women's Footwear >> Heels""]",1895.0,799.0,2.0
Oshea Herbals UVSHIELD - Sun Block Cream - SPF 30 PA+,"[""Beauty and Personal Care >> Body and Skin Care >> Face Care >> Sunscreen >> Oshea Herbals Sunscreen""]",145.0,140.0,1.0
Urban Woods Black Women Heels,"[""Footwear >> Women's Footwear >> Heels""]",1199.0,599.0,4.5
Eves Pret A Porter Women's Solid Casual Linen Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Eves Pret A Porter Shirts""]",1500.0,399.0,4.0
Naisha Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Naisha Shirts""]",349.0,199.0,4.0
Miss Rich Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Miss Rich Shirts""]",799.0,399.0,4.0
Karishma Women's Solid Formal Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Karishma Shirts""]",999.0,199.0,5.0
Miss Rich Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Miss Rich Shirts""]",799.0,399.0,3.0
Jazzy Ben Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Jazzy Ben Shirts""]",1095.0,495.0,4.5
Blute Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Blute Shirts""]",500.0,275.0,1.0
Vedika Jewellery Alloy Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1299.0,399.0,5.0
Colors Couture Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Colors Couture Shirts""]",849.0,424.0,3.7
DeDe'S Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> DeDe'S Shirts""]",1399.0,387.0,3.7
Oxolloxo Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Oxolloxo Shirts""]",1095.0,328.0,4.0
Identiti Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Identiti Shirts""]",899.0,449.0,3.0
The Pari Alloy Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",2450.0,490.0,5.0
Mustard Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Mustard Shirts""]",799.0,479.0,5.0
Nexq Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Nexq Shirts""]",1745.0,499.0,5.0
Sukkhi Copper Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1491.0,399.0,4.0
Aussehen Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Aussehen Shirts""]",599.0,399.0,4.0
Bombay High Women's Floral Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Bombay High Shirts""]",999.0,499.0,4.5
Karishma Women's Solid Formal Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Karishma Shirts""]",999.0,299.0,4.0
People Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> People Shirts""]",599.0,300.0,5.0
Miss Rich Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Miss Rich Shirts""]",799.0,399.0,4.0
Karishma Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Karishma Shirts""]",1499.0,349.0,4.0
Karishma Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Karishma Shirts""]",999.0,399.0,2.2
Thegudlook Women's Animal Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Thegudlook Shirts""]",799.0,449.0,3.9
Lee Cooper Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Lee Cooper Shirts""]",999.0,449.0,5.0
Miss Rich Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Miss Rich Shirts""]",699.0,349.0,4.2
Sukkhi Copper Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1491.0,399.0,4.2
Lee Cooper Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Lee Cooper Shirts""]",899.0,404.0,5.0
Dressberry Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Dressberry Shirts""]",799.0,399.0,3.7
Life by Shoppers Stop Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Life by Shoppers Stop Shirts""]",699.0,419.0,3.0
Meee Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Meee Shirts""]",795.0,397.0,4.0
Eves Pret A Porter Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Eves Pret A Porter Shirts""]",1500.0,399.0,5.0
Sukkhi Zinc Rhodium Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1297.0,359.0,4.2
Bombay High Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Bombay High Shirts""]",1199.0,449.0,4.3
Bedazzle Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Bedazzle Shirts""]",1200.0,399.0,3.5
Cottinfab Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Cottinfab Shirts""]",899.0,299.0,4.5
Bedazzle Women's Animal Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Bedazzle Shirts""]",1200.0,499.0,1.0
Bombay High Women's Solid Formal Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Bombay High Shirts""]",799.0,479.0,5.0
Mrigya Alloy Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1378.0,399.0,5.0
Being Fab Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Being Fab Shirts""]",999.0,329.0,3.0
Blenni Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Blenni Shirts""]",1299.0,499.0,5.0
Fast N Fashion Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Fast N Fashion Shirts""]",999.0,499.0,1.0
Sharani Yellow Gold Yellow Gold 22 Bangle,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1000.0,199.0,5.0
Miss Rich Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Miss Rich Shirts""]",799.0,399.0,5.0
Meira Women's Printed Party Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Meira Shirts""]",499.0,249.0,4.0
Wisstler Women's Floral Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Wisstler Shirts""]",799.0,449.0,5.0
"Camy Alloy, Metal 18K Yellow Gold Bangle Set","[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1499.0,399.0,5.0
Gmi Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Gmi Shirts""]",999.0,499.0,3.6
Bedazzle Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Bedazzle Shirts""]",1000.0,499.0,4.0
Ishin Women's Solid Party Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Ishin Shirts""]",799.0,449.0,4.0
Orange Plum Women's Floral Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Orange Plum Shirts""]",999.0,499.0,1.0
Bombay High Women's Polka Print Formal Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Bombay High Shirts""]",999.0,499.0,5.0
Sukkhi Copper Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1585.0,429.0,4.0
Being Fab Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Being Fab Shirts""]",1099.0,349.0,4.0
Eva De Moda Women's Graphic Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Eva De Moda Shirts""]",649.0,349.0,2.0
Fabpoppy Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Fabpoppy Shirts""]",725.0,375.0,1.0
Lee Cooper Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Lee Cooper Shirts""]",899.0,404.0,1.8
Vanity Collection Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Vanity Collection Shirts""]",699.0,419.0,3.8
Bombay High Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Bombay High Shirts""]",1399.0,499.0,3.5
DeDe'S Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> DeDe'S Shirts""]",1399.0,387.0,5.0
Miss Rich Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Miss Rich Shirts""]",799.0,399.0,3.3
Sukkhi Copper Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1774.0,469.0,4.3
Bombay High Women's Striped Formal Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Bombay High Shirts""]",799.0,479.0,4.0
Folklore Women's Printed Festive Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Folklore Shirts""]",949.0,474.0,4.0
Aimeon Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Aimeon Shirts""]",1040.0,350.0,5.0
Gmi Women's Self Design Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Gmi Shirts""]",799.0,499.0,1.0
Cation Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Cation Shirts""]",899.0,449.0,3.7
Bedazzle Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Bedazzle Shirts""]",999.0,499.0,2.0
People Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> People Shirts""]",899.0,449.0,4.3
Thegudlook Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Thegudlook Shirts""]",799.0,399.0,3.0
Lee Cooper Women's Floral Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Lee Cooper Shirts""]",799.0,359.0,4.3
Karishma Women's Solid Formal Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Karishma Shirts""]",999.0,399.0,4.7
The Pari Alloy Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",2367.0,473.0,2.7
"Femninora Women's Solid Casual, Formal Shirt","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Femninora Shirts""]",799.0,404.0,4.0
Blute Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Blute Shirts""]",500.0,250.0,3.0
Kashana Fashions Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Kashana Fashions Shirts""]",1899.0,490.0,5.0
Vedika Jewellery Alloy Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1299.0,375.0,5.0
Cottinfab Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Cottinfab Shirts""]",999.0,379.0,1.0
Dressberry Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Dressberry Shirts""]",999.0,499.0,3.0
"StylElite Women's Solid Casual, Formal Shirt","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> StylElite Shirts""]",599.0,370.0,5.0
"Life by Shoppers Stop Women's Printed Casual, Formal Shirt","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Life by Shoppers Stop Shirts""]",799.0,479.0,4.0
Being Fab Women's Striped Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Being Fab Shirts""]",999.0,478.0,2.0
Rene Solid Women's Kurti,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Kurtas & Kurtis >> Kurtis >> Rene Kurtis""]",1185.0,830.0,5.0
Eves Pret A Porter Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Eves Pret A Porter Shirts""]",1300.0,349.0,5.0
Kashana Fashions Women's Polka Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Kashana Fashions Shirts""]",1899.0,490.0,4.5
